hour,tree_index,node_id,depth,feature,feature_index,threshold,feature_type,days_back
8,5,1,1,Soc_h21_day_minus1,721,55.4227982,Soc,1
8,5,2,1,dSocdt_h14_day_minus1,690,-3.56710005,dSocdt,1
8,6,0,0,dSocdt_h10_day_minus1,686,-3.11870003,dSocdt,1
8,6,1,1,Soc_h21_day_minus1,721,46.4080009,Soc,1
8,6,2,1,dSocdt_h8_day_minus2,632,-0.558300018,dSocdt,2
8,7,0,0,dSocdt_h8_day_minus1,684,-1.85099995,dSocdt,1
8,7,1,1,Soc_h21_day_minus1,721,55.4227982,Soc,1
8,7,2,1,dSocdt_h6_day_minus2,630,-1.97490001,dSocdt,2
8,8,0,0,dSocdt_h12_day_minus1,688,-1.87880003,dSocdt,1
8,8,1,1,Soc_h23_day_minus1,723,43.5541,Soc,1
8,8,2,1,dSocdt_h20_day_minus1,696,-3.89450002,dSocdt,1
8,9,0,0,dSocdt_h8_day_minus1,684,-1.85099995,dSocdt,1
8,9,1,1,Soc_h21_day_minus1,721,55.4227982,Soc,1
8,9,2,1,dSocdt_h16_day_minus1,692,-7.87349987,dSocdt,1
8,10,0,0,dSocdt_h14_day_minus1,690,-3.28010011,dSocdt,1
8,10,1,1,Soc_h18_day_minus3,614,81.5457993,Soc,3
8,10,2,1,dSocdt_h7_day_minus2,631,-2.32949996,dSocdt,2
8,11,0,0,dSocdt_h10_day_minus1,686,-3.11870003,dSocdt,1
8,11,1,1,Soc_h21_day_minus1,721,46.4080009,Soc,1
8,11,2,1,dSocdt_h8_day_minus2,632,-0.5722,dSocdt,2
8,12,0,0,dSocdt_h8_day_minus1,684,-1.85099995,dSocdt,1
8,12,1,1,Soc_h23_day_minus1,723,99.4757996,Soc,1
8,12,2,1,dSocdt_h16_day_minus1,692,-7.87349987,dSocdt,1
8,13,0,0,dSocdt_h12_day_minus1,688,-1.87880003,dSocdt,1
8,13,1,1,Soc_h14_day_minus5,506,98.1559982,Soc,5
8,13,2,1,dSocdt_h20_day_minus1,696,-3.89450002,dSocdt,1
8,14,0,0,dSocdt_h10_day_minus1,686,-4.86639977,dSocdt,1
8,14,1,1,Soc_h17_day_minus7,405,99.0251999,Soc,7
8,14,2,1,dSocdt_h13_day_minus3,585,-5.1269002,dSocdt,3
8,15,0,0,dSocdt_h14_day_minus1,690,-3.28010011,dSocdt,1
8,15,1,1,Soc_h18_day_minus3,614,81.5457993,Soc,3
8,15,2,1,dSocdt_h8_day_minus2,632,-1.68210006,dSocdt,2
8,16,0,0,dSocdt_h8_day_minus1,684,-1.85099995,dSocdt,1
8,16,1,1,Soc_h21_day_minus1,721,55.4227982,Soc,1
8,16,2,1,dSocdt_h6_day_minus2,630,-1.97490001,dSocdt,2
8,17,0,0,dSocdt_h10_day_minus1,686,-4.86639977,dSocdt,1
8,17,1,1,Soc_h4_day_minus1,704,10.0895004,Soc,1
8,17,2,1,dSocdt_h20_day_minus4,540,-20.8064995,dSocdt,4
8,18,0,0,dSocdt_h12_day_minus1,688,-1.87880003,dSocdt,1
8,18,1,1,Soc_h14_day_minus5,506,98.1559982,Soc,5
8,18,2,1,dSocdt_h8_day_minus1,684,-8.02390003,dSocdt,1
8,19,0,0,dSocdt_h20_day_minus2,644,-2.54029989,dSocdt,2
8,19,1,1,day_day_minus1,725,30.0,Date,1
8,19,2,1,dSocdt_h9_day_minus2,633,-7.3130002,dSocdt,2
8,20,0,0,dSocdt_h8_day_minus1,684,-1.85099995,dSocdt,1
8,20,1,1,Soc_h21_day_minus1,721,55.4227982,Soc,1
8,20,2,1,dSocdt_h6_day_minus2,630,-1.97490001,dSocdt,2
8,21,0,0,dSocdt_h20_day_minus2,644,-2.54029989,dSocdt,2
8,21,1,1,day_day_minus1,725,30.0,Date,1
8,21,2,1,dSocdt_h9_day_minus7,373,-14.6028004,dSocdt,7
8,22,0,0,dSocdt_h10_day_minus1,686,-5.31580019,dSocdt,1
8,22,1,1,Soc_h20_day_minus1,720,92.4835968,Soc,1
8,22,2,1,dSocdt_h20_day_minus4,540,-20.8064995,dSocdt,4
8,23,0,0,dSocdt_h22_day_minus1,698,-1.21510005,dSocdt,1
8,23,1,1,Soc_h23_day_minus1,723,43.5541,Soc,1
8,23,2,1,dSocdt_h6_day_minus2,630,-2.17510009,dSocdt,2
8,24,0,0,dSocdt_h8_day_minus1,684,-1.85099995,dSocdt,1
8,24,1,1,Soc_h23_day_minus1,723,99.4757996,Soc,1
8,24,2,1,dSocdt_h20_day_minus4,540,-20.8064995,dSocdt,4
9,0,0,0,dSocdt_h15_day_minus1,691,-1.25960004,dSocdt,1
9,0,1,1,Soc_h23_day_minus1,723,42.4776001,Soc,1
9,0,2,1,dSocdt_h13_day_minus2,637,-3.50749993,dSocdt,2
9,1,0,0,dSocdt_h15_day_minus1,691,-1.25960004,dSocdt,1
9,1,1,1,dSocdt_h9_day_minus4,529,-13.2798996,dSocdt,4
9,1,2,1,dSocdt_h13_day_minus2,637,-3.50749993,dSocdt,2
9,2,0,0,dSocdt_h12_day_minus1,688,-1.50349998,dSocdt,1
9,2,1,1,Soc_h23_day_minus1,723,42.2279015,Soc,1
9,2,2,1,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
9,3,0,0,dSocdt_h12_day_minus1,688,-1.50349998,dSocdt,1
9,3,1,1,dSocdt_h9_day_minus8,321,-11.0382004,dSocdt,8
9,3,2,1,dSocdt_h17_day_minus1,693,-0.184,dSocdt,1
9,4,0,0,dSocdt_h11_day_minus1,687,-2.01959991,dSocdt,1
9,4,1,1,dSocdt_h9_day_minus3,581,-9.71870041,dSocdt,3
9,4,2,1,dSocdt_h19_day_minus1,695,-1.24870002,dSocdt,1
9,5,0,0,dSocdt_h15_day_minus1,691,-0.70389998,dSocdt,1
9,5,1,1,dSocdt_h9_day_minus4,529,-13.2798996,dSocdt,4
9,5,2,1,dSocdt_h10_day_minus2,634,-4.03009987,dSocdt,2
9,6,0,0,dSocdt_h15_day_minus1,691,-1.25960004,dSocdt,1
9,6,1,1,Soc_h23_day_minus1,723,42.4776001,Soc,1
9,6,2,1,dSocdt_h10_day_minus2,634,-4.03009987,dSocdt,2
9,7,0,0,dSocdt_h11_day_minus1,687,-2.01959991,dSocdt,1
9,7,1,1,dSocdt_h9_day_minus3,581,-9.71870041,dSocdt,3
9,7,2,1,dSocdt_h9_day_minus2,633,-2.13639998,dSocdt,2
9,8,0,0,dSocdt_h12_day_minus1,688,-1.50349998,dSocdt,1
9,8,1,1,Soc_h23_day_minus1,723,42.2279015,Soc,1
9,8,2,1,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
9,9,0,0,dSocdt_h9_day_minus1,685,-1.98280001,dSocdt,1
9,9,1,1,dSocdt_h22_day_minus2,646,-20.4645996,dSocdt,2
9,9,2,1,dSocdt_h20_day_minus1,696,-1.91429996,dSocdt,1
9,10,0,0,dSocdt_h11_day_minus1,687,-2.01959991,dSocdt,1
9,10,1,1,Soc_h23_day_minus1,723,41.6319008,Soc,1
9,10,2,1,dSocdt_h7_day_minus2,631,-4.02010012,dSocdt,2
9,11,0,0,dSocdt_h12_day_minus1,688,-1.50349998,dSocdt,1
9,11,1,1,dSocdt_h21_day_minus6,437,-15.7398996,dSocdt,6
9,11,2,1,dSocdt_h17_day_minus1,693,-0.184,dSocdt,1
9,12,0,0,dSocdt_h9_day_minus1,685,-2.42370009,dSocdt,1
9,12,1,1,dSocdt_h22_day_minus2,646,-20.4645996,dSocdt,2
9,12,2,1,dSocdt_h4_day_minus1,680,-0.830200016,dSocdt,1
9,13,0,0,dSocdt_h11_day_minus1,687,-2.01959991,dSocdt,1
9,13,1,1,dSocdt_h23_day_minus2,647,-12.4041004,dSocdt,2
9,13,2,1,dSocdt_h22_day_minus1,698,-5.55880022,dSocdt,1
9,14,0,0,dSocdt_h9_day_minus1,685,-2.97149992,dSocdt,1
9,14,1,1,dSocdt_h22_day_minus2,646,-20.4645996,dSocdt,2
9,14,2,1,dSocdt_h15_day_minus1,691,-3.34660006,dSocdt,1
9,15,0,0,dSocdt_h9_day_minus1,685,-2.97149992,dSocdt,1
9,15,1,1,dSocdt_h22_day_minus2,646,-20.4645996,dSocdt,2
9,15,2,1,dSocdt_h5_day_minus2,629,-0.806999981,dSocdt,2
9,16,0,0,dSocdt_h23_day_minus1,699,-1.13900006,dSocdt,1
9,16,1,1,dSocdt_h9_day_minus4,529,-13.2798996,dSocdt,4
9,16,2,1,dSocdt_h20_day_minus1,696,-16.3544006,dSocdt,1
9,17,0,0,dSocdt_h11_day_minus1,687,-2.01959991,dSocdt,1
9,17,1,1,Soc_h23_day_minus1,723,42.9949989,Soc,1
9,17,2,1,dSocdt_h7_day_minus2,631,-4.02010012,dSocdt,2
9,18,0,0,dSocdt_h19_day_minus2,643,-2.49469995,dSocdt,2
9,18,1,1,Soc_h7_day_minus2,655,4.18580008,Soc,2
9,18,2,1,dSocdt_h8_day_minus1,684,-2.43350005,dSocdt,1
9,19,0,0,dSocdt_h15_day_minus1,691,-2.60050011,dSocdt,1
9,19,1,1,dSocdt_h9_day_minus4,529,-13.2798996,dSocdt,4
9,19,2,1,dSocdt_h23_day_minus1,699,-0.820900023,dSocdt,1
9,20,0,0,dSocdt_h3_day_minus1,679,-0.184,dSocdt,1
9,20,1,1,dSocdt_h9_day_minus8,321,-10.3063002,dSocdt,8
9,20,2,1,dSocdt_h7_day_minus2,631,-4.48250008,dSocdt,2
9,21,0,0,dSocdt_h9_day_minus1,685,-2.97149992,dSocdt,1
9,21,1,1,dSocdt_h22_day_minus2,646,-20.4645996,dSocdt,2
9,21,2,1,dSocdt_h23_day_minus2,647,-12.4041004,dSocdt,2
9,22,0,0,dSocdt_h19_day_minus2,643,-2.49469995,dSocdt,2
9,22,1,1,Soc_h7_day_minus2,655,4.18580008,Soc,2
9,22,2,1,dSocdt_h15_day_minus1,691,-0.70389998,dSocdt,1
9,23,0,0,Soc_h18_day_minus1,718,36.8787994,Soc,1
9,23,1,1,Soc_h23_day_minus1,723,73.7939987,Soc,1
9,23,2,1,dSocdt_h23_day_minus2,647,-12.4041004,dSocdt,2
9,24,0,0,dSocdt_h9_day_minus1,685,-2.97149992,dSocdt,1
9,24,1,1,Soc_h23_day_minus1,723,42.6399002,Soc,1
9,24,2,1,dSocdt_h23_day_minus2,647,-12.4041004,dSocdt,2
10,0,0,0,dSocdt_h15_day_minus1,691,-1.09420002,dSocdt,1
10,0,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,0,2,1,dSocdt_h23_day_minus1,699,-1.7177,dSocdt,1
10,1,0,0,dSocdt_h15_day_minus1,691,-1.09420002,dSocdt,1
10,1,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,1,2,1,dSocdt_h20_day_minus1,696,-1.35950005,dSocdt,1
10,2,0,0,dSocdt_h19_day_minus1,695,-1.44029999,dSocdt,1
10,2,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,2,2,1,dSocdt_h23_day_minus1,699,-2.82929993,dSocdt,1
10,3,0,0,dSocdt_h10_day_minus1,686,-2.23589993,dSocdt,1
10,3,1,1,Soc_h19_day_minus1,719,74.9055023,Soc,1
10,3,2,1,dSocdt_h8_day_minus1,684,-0.885399997,dSocdt,1
10,4,0,0,dSocdt_h19_day_minus1,695,-1.44029999,dSocdt,1
10,4,1,1,dSocdt_h23_day_minus3,595,-17.5550995,dSocdt,3
10,4,2,1,dSocdt_h16_day_minus1,692,-2.72180009,dSocdt,1
10,5,0,0,dSocdt_h15_day_minus1,691,-1.09420002,dSocdt,1
10,5,1,1,dSocdt_h10_day_minus1,686,-6.8283,dSocdt,1
10,5,2,1,dSocdt_h20_day_minus1,696,-1.35950005,dSocdt,1
10,6,0,0,dSocdt_h10_day_minus1,686,-2.23589993,dSocdt,1
10,6,1,1,Soc_h17_day_minus1,717,76.7705002,Soc,1
10,6,2,1,dSocdt_h16_day_minus1,692,-2.68400002,dSocdt,1
10,7,0,0,dSocdt_h10_day_minus1,686,-2.23589993,dSocdt,1
10,7,1,1,dSocdt_h9_day_minus4,529,-11.0382004,dSocdt,4
10,7,2,1,dSocdt_h8_day_minus1,684,-0.885399997,dSocdt,1
10,8,0,0,dSocdt_h15_day_minus1,691,-1.43980002,dSocdt,1
10,8,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,8,2,1,dSocdt_h20_day_minus1,696,-4.38129997,dSocdt,1
10,9,0,0,dSocdt_h10_day_minus1,686,-2.23589993,dSocdt,1
10,9,1,1,Soc_h19_day_minus1,719,74.9055023,Soc,1
10,9,2,1,dSocdt_h8_day_minus1,684,-0.885399997,dSocdt,1
10,10,0,0,dSocdt_h15_day_minus1,691,-1.09420002,dSocdt,1
10,10,1,1,dSocdt_h10_day_minus1,686,-6.8283,dSocdt,1
10,10,2,1,dSocdt_h7_day_minus1,683,-1.36930001,dSocdt,1
10,11,0,0,dSocdt_h15_day_minus1,691,-1.09420002,dSocdt,1
10,11,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,11,2,1,dSocdt_h12_day_minus2,636,-5.42229986,dSocdt,2
10,12,0,0,dSocdt_h15_day_minus2,639,-2.56159997,dSocdt,2
10,12,1,1,dSocdt_h22_day_minus2,646,-12.5681,dSocdt,2
10,12,2,1,dSocdt_h19_day_minus1,695,-1.73169994,dSocdt,1
10,13,0,0,dSocdt_h15_day_minus1,691,-1.43980002,dSocdt,1
10,13,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,13,2,1,dSocdt_h20_day_minus1,696,-4.38129997,dSocdt,1
10,14,0,0,dSocdt_h10_day_minus1,686,-2.36999989,dSocdt,1
10,14,1,1,Soc_h19_day_minus1,719,74.9055023,Soc,1
10,14,2,1,dSocdt_h0_day_minus1,676,-2.84960008,dSocdt,1
10,15,0,0,dSocdt_h10_day_minus1,686,-3.79060006,dSocdt,1
10,15,1,1,dSocdt_h21_day_minus2,645,-19.8645992,dSocdt,2
10,15,2,1,dSocdt_h0_day_minus1,676,-2.61389995,dSocdt,1
10,16,0,0,dSocdt_h15_day_minus2,639,-2.56159997,dSocdt,2
10,16,1,1,dSocdt_h10_day_minus7,374,-10.3755999,dSocdt,7
10,16,2,1,day_day_minus1,725,24.0,Date,1
10,17,0,0,dSocdt_h10_day_minus1,686,-3.79060006,dSocdt,1
10,17,1,1,dSocdt_h23_day_minus2,647,-24.1613998,dSocdt,2
10,17,2,1,dSocdt_h0_day_minus1,676,-2.63249993,dSocdt,1
10,18,0,0,dSocdt_h15_day_minus2,639,-2.56159997,dSocdt,2
10,18,1,1,Soc_h20_day_minus1,720,99.2654037,Soc,1
10,18,2,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,19,0,0,dSocdt_h10_day_minus1,686,-2.23589993,dSocdt,1
10,19,1,1,Soc_h19_day_minus1,719,72.7804031,Soc,1
10,19,2,1,dSocdt_h11_day_minus2,635,-4.40969992,dSocdt,2
10,20,0,0,dSocdt_h10_day_minus1,686,-3.68079996,dSocdt,1
10,20,1,1,dSocdt_h21_day_minus2,645,-19.8645992,dSocdt,2
10,20,2,1,dSocdt_h8_day_minus1,684,-0.936200023,dSocdt,1
10,21,0,0,dSocdt_h15_day_minus1,691,-3.10159993,dSocdt,1
10,21,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,21,2,1,dSocdt_h20_day_minus1,696,-3.11389995,dSocdt,1
10,22,0,0,dSocdt_h10_day_minus2,634,-3.68079996,dSocdt,2
10,22,1,1,dSocdt_h11_day_minus1,687,-14.3563004,dSocdt,1
10,22,2,1,dSocdt_h19_day_minus1,695,-2.88720012,dSocdt,1
10,23,0,0,dSocdt_h15_day_minus1,691,-1.43980002,dSocdt,1
10,23,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
10,23,2,1,dSocdt_h11_day_minus2,635,-8.71319962,dSocdt,2
10,24,0,0,dSocdt_h5_day_minus2,629,-0.870199978,dSocdt,2
10,24,1,1,Soc_h21_day_minus1,721,96.7378998,Soc,1
10,24,2,1,dSocdt_h10_day_minus1,686,-6.61759996,dSocdt,1
11,0,0,0,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
11,0,1,1,dSocdt_h11_day_minus3,583,-6.63850021,dSocdt,3
11,0,2,1,dSocdt_h15_day_minus1,691,-1.02079999,dSocdt,1
11,1,0,0,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
11,1,1,1,dSocdt_h11_day_minus1,687,-14.7091999,dSocdt,1
11,1,2,1,dSocdt_h15_day_minus1,691,-2.0151,dSocdt,1
11,2,0,0,dSocdt_h20_day_minus1,696,-2.67589998,dSocdt,1
11,2,1,1,dSocdt_h11_day_minus1,687,-14.7091999,dSocdt,1
11,2,2,1,dSocdt_h22_day_minus1,698,-2.74920011,dSocdt,1
11,3,0,0,dSocdt_h14_day_minus1,690,-2.39779997,dSocdt,1
11,3,1,1,Soc_h17_day_minus1,717,82.7817001,Soc,1
11,3,2,1,dSocdt_h16_day_minus1,692,-2.72180009,dSocdt,1
11,4,0,0,dSocdt_h20_day_minus1,696,-2.44989991,dSocdt,1
11,4,1,1,dSocdt_h11_day_minus1,687,-14.7091999,dSocdt,1
11,4,2,1,dSocdt_h12_day_minus1,688,-2.4526,dSocdt,1
11,5,0,0,dSocdt_h21_day_minus1,697,-2.85419989,dSocdt,1
11,5,1,1,dSocdt_h23_day_minus3,595,-13.1118002,dSocdt,3
11,5,2,1,dSocdt_h17_day_minus1,693,-3.80579996,dSocdt,1
11,6,0,0,dSocdt_h20_day_minus1,696,-2.67589998,dSocdt,1
11,6,1,1,dSocdt_h10_day_minus1,686,-8.85050011,dSocdt,1
11,6,2,1,dSocdt_h15_day_minus1,691,-2.0151,dSocdt,1
11,7,0,0,dSocdt_h21_day_minus1,697,-2.5374999,dSocdt,1
11,7,1,1,dSocdt_h11_day_minus3,583,-6.63850021,dSocdt,3
11,7,2,1,dSocdt_h18_day_minus1,694,-2.92729998,dSocdt,1
11,8,0,0,dSocdt_h14_day_minus1,690,-2.55110002,dSocdt,1
11,8,1,1,Soc_h17_day_minus1,717,82.7817001,Soc,1
11,8,2,1,dSocdt_h16_day_minus1,692,-2.72180009,dSocdt,1
11,9,0,0,dSocdt_h14_day_minus1,690,-2.55110002,dSocdt,1
11,9,1,1,dSocdt_h23_day_minus3,595,-13.5677004,dSocdt,3
11,9,2,1,dSocdt_h17_day_minus2,641,-7.04290009,dSocdt,2
11,10,0,0,dSocdt_h21_day_minus1,697,-2.33229995,dSocdt,1
11,10,1,1,dSocdt_h23_day_minus3,595,-11.5131998,dSocdt,3
11,10,2,1,dSocdt_h18_day_minus1,694,-4.72279978,dSocdt,1
11,11,0,0,dSocdt_h23_day_minus1,699,-4.15199995,dSocdt,1
11,11,1,1,dSocdt_h23_day_minus1,699,-20.2516003,dSocdt,1
11,11,2,1,dSocdt_h12_day_minus1,688,-3.7651999,dSocdt,1
11,12,0,0,dSocdt_h14_day_minus1,690,-2.55110002,dSocdt,1
11,12,1,1,dSocdt_h21_day_minus5,489,-21.5783005,dSocdt,5
11,12,2,1,dSocdt_h17_day_minus2,641,-5.76800013,dSocdt,2
11,13,0,0,dSocdt_h20_day_minus1,696,-5.43739986,dSocdt,1
11,13,1,1,dSocdt_h11_day_minus1,687,-14.7091999,dSocdt,1
11,13,2,1,dSocdt_h15_day_minus1,691,-1.09420002,dSocdt,1
11,14,0,0,dSocdt_h20_day_minus1,696,-5.10580015,dSocdt,1
11,14,1,1,dSocdt_h11_day_minus1,687,-14.7091999,dSocdt,1
11,14,2,1,dSocdt_h15_day_minus1,691,-1.99960005,dSocdt,1
11,15,0,0,dSocdt_h6_day_minus2,630,-0.811699986,dSocdt,2
11,15,1,1,day_day_minus1,725,2.0,Date,1
11,15,2,1,dSocdt_h14_day_minus1,690,-2.37840009,dSocdt,1
11,16,0,0,dSocdt_h23_day_minus1,699,-4.15199995,dSocdt,1
11,16,1,1,Soc_h23_day_minus1,723,10.6218004,Soc,1
11,16,2,1,dSocdt_h12_day_minus1,688,-3.7651999,dSocdt,1
11,17,0,0,dSocdt_h11_day_minus3,583,-6.22879982,dSocdt,3
11,17,1,1,dSocdt_h10_day_minus2,634,-0.714699984,dSocdt,2
11,17,2,1,dSocdt_h11_day_minus1,687,-2.22510004,dSocdt,1
11,18,0,0,dSocdt_h23_day_minus1,699,-4.15199995,dSocdt,1
11,18,1,1,dSocdt_h22_day_minus1,698,-19.3911991,dSocdt,1
11,18,2,1,dSocdt_h12_day_minus1,688,-3.95930004,dSocdt,1
11,19,0,0,dSocdt_h11_day_minus3,583,-6.63850021,dSocdt,3
11,19,1,1,dSocdt_h17_day_minus5,485,-11.8218002,dSocdt,5
11,19,2,1,dSocdt_h23_day_minus1,699,-20.2516003,dSocdt,1
11,20,0,0,dSocdt_h23_day_minus1,699,-4.15199995,dSocdt,1
11,20,1,1,dSocdt_h23_day_minus1,699,-20.2516003,dSocdt,1
11,20,2,1,dSocdt_h10_day_minus1,686,-8.22729969,dSocdt,1
11,21,0,0,dSocdt_h6_day_minus2,630,-0.811699986,dSocdt,2
11,21,1,1,day_day_minus1,725,2.0,Date,1
11,21,2,1,dSocdt_h14_day_minus1,690,-2.25250006,dSocdt,1
11,22,0,0,dSocdt_h3_day_minus1,679,-0.936600029,dSocdt,1
11,22,1,1,Soc_h18_day_minus1,718,90.9240036,Soc,1
11,22,2,1,dSocdt_h10_day_minus2,634,-2.99379992,dSocdt,2
11,23,0,0,dSocdt_h20_day_minus1,696,-5.43739986,dSocdt,1
11,23,1,1,dSocdt_h11_day_minus1,687,-14.7091999,dSocdt,1
11,23,2,1,dSocdt_h14_day_minus1,690,-0.184,dSocdt,1
11,24,0,0,dSocdt_h11_day_minus3,583,-6.22879982,dSocdt,3
11,24,1,1,dSocdt_h7_day_minus3,579,-1.13740003,dSocdt,3
11,24,2,1,dSocdt_h23_day_minus3,595,-13.1118002,dSocdt,3
12,0,0,0,dSocdt_h14_day_minus1,690,-1.69760001,dSocdt,1
12,0,1,1,dSocdt_h20_day_minus1,696,-11.1602001,dSocdt,1
12,0,2,1,dSocdt_h16_day_minus1,692,-4.11490011,dSocdt,1
12,1,0,0,dSocdt_h14_day_minus1,690,-1.69760001,dSocdt,1
12,1,1,1,dSocdt_h20_day_minus1,696,-11.1602001,dSocdt,1
12,1,2,1,dSocdt_h19_day_minus1,695,-3.21620011,dSocdt,1
12,2,0,0,dSocdt_h18_day_minus1,694,-2.92729998,dSocdt,1
12,2,1,1,dSocdt_h0_day_minus1,676,-19.9885998,dSocdt,1
12,2,2,1,dSocdt_h20_day_minus1,696,-3.39030004,dSocdt,1
12,3,0,0,dSocdt_h14_day_minus1,690,-3.15899992,dSocdt,1
12,3,1,1,dSocdt_h7_day_minus2,631,-1.64049995,dSocdt,2
12,3,2,1,dSocdt_h16_day_minus1,692,-4.08349991,dSocdt,1
12,4,0,0,dSocdt_h14_day_minus1,690,-3.28010011,dSocdt,1
12,4,1,1,dSocdt_h20_day_minus1,696,-12.0992002,dSocdt,1
12,4,2,1,dSocdt_h16_day_minus1,692,-3.77010012,dSocdt,1
12,5,0,0,dSocdt_h15_day_minus1,691,-2.69090009,dSocdt,1
