hour,tree_index,node_id,depth,feature,feature_index,threshold,feature_type,days_back
16,3,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,3,2,1,dSocdt_h21_day_minus1,697,-2.33229995,dSocdt,1
16,4,0,0,dSocdt_h14_day_minus1,690,-2.55110002,dSocdt,1
16,4,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,4,2,1,dSocdt_h20_day_minus1,696,-1.15799999,dSocdt,1
16,5,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,5,1,1,dSocdt_h12_day_minus2,636,-12.3472996,dSocdt,2
16,5,2,1,dSocdt_h20_day_minus1,696,-1.15799999,dSocdt,1
16,6,0,0,dSocdt_h19_day_minus1,695,-2.88720012,dSocdt,1
16,6,1,1,Soc_h13_day_minus1,713,99.3510971,Soc,1
16,6,2,1,dSocdt_h9_day_minus1,685,-0.412600011,dSocdt,1
16,7,0,0,dSocdt_h19_day_minus1,695,-2.88720012,dSocdt,1
16,7,1,1,dSocdt_h12_day_minus2,636,-12.3472996,dSocdt,2
16,7,2,1,dSocdt_h8_day_minus1,684,-0.574299991,dSocdt,1
16,8,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,8,1,1,dSocdt_h12_day_minus2,636,-12.3472996,dSocdt,2
16,8,2,1,dSocdt_h22_day_minus1,698,-1.09430003,dSocdt,1
16,9,0,0,dSocdt_h19_day_minus1,695,-2.88720012,dSocdt,1
16,9,1,1,Soc_h13_day_minus1,713,99.3510971,Soc,1
16,9,2,1,dSocdt_h9_day_minus1,685,-0.524800003,dSocdt,1
16,10,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,10,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,10,2,1,dSocdt_h21_day_minus1,697,-2.33229995,dSocdt,1
16,11,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,11,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,11,2,1,dSocdt_h20_day_minus1,696,-1.15799999,dSocdt,1
16,12,0,0,dSocdt_h20_day_minus1,696,-2.92619991,dSocdt,1
16,12,1,1,dSocdt_h12_day_minus2,636,-13.3327999,dSocdt,2
16,12,2,1,day_day_minus3,621,22.0,Date,3
16,13,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,13,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,13,2,1,dSocdt_h20_day_minus1,696,-4.38129997,dSocdt,1
16,14,0,0,dSocdt_h14_day_minus1,690,-2.47900009,dSocdt,1
16,14,1,1,dSocdt_h12_day_minus2,636,-12.3472996,dSocdt,2
16,14,2,1,day_day_minus1,725,24.0,Date,1
16,15,0,0,dSocdt_h19_day_minus1,695,-2.95779991,dSocdt,1
16,15,1,1,Soc_h13_day_minus1,713,99.3510971,Soc,1
16,15,2,1,dSocdt_h9_day_minus1,685,-2.91059995,dSocdt,1
16,16,0,0,dSocdt_h20_day_minus1,696,-3.74230003,dSocdt,1
16,16,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,16,2,1,day_day_minus1,725,24.0,Date,1
16,17,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,17,1,1,Soc_h13_day_minus1,713,99.3510971,Soc,1
16,17,2,1,dSocdt_h8_day_minus1,684,-0.657299995,dSocdt,1
16,18,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,18,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,18,2,1,dSocdt_h16_day_minus1,692,-1.28929996,dSocdt,1
16,19,0,0,dSocdt_h20_day_minus1,696,-4.35300016,dSocdt,1
16,19,1,1,day_day_minus1,725,29.0,Date,1
16,19,2,1,dSocdt_h18_day_minus1,694,-16.6926003,dSocdt,1
16,20,0,0,dSocdt_h19_day_minus1,695,-2.86249995,dSocdt,1
16,20,1,1,Soc_h9_day_minus1,709,4.24329996,Soc,1
16,20,2,1,dSocdt_h13_day_minus2,637,-3.69210005,dSocdt,2
16,21,0,0,dSocdt_h14_day_minus1,690,-2.67580009,dSocdt,1
16,21,1,1,Soc_h13_day_minus1,713,99.3510971,Soc,1
16,21,2,1,day_day_minus4,569,21.0,Date,4
16,22,0,0,dSocdt_h19_day_minus1,695,-2.86249995,dSocdt,1
16,22,1,1,dSocdt_h13_day_minus1,689,-1.77310002,dSocdt,1
16,22,2,1,dSocdt_h13_day_minus2,637,-3.86500001,dSocdt,2
16,23,0,0,dSocdt_h20_day_minus1,696,-4.35300016,dSocdt,1
16,23,1,1,dSocdt_h19_day_minus1,695,-8.22210026,dSocdt,1
16,23,2,1,dSocdt_h18_day_minus1,694,-16.6926003,dSocdt,1
16,24,0,0,dSocdt_h15_day_minus1,691,-1.17509997,dSocdt,1
16,24,1,1,dSocdt_h12_day_minus2,636,-12.3472996,dSocdt,2
16,24,2,1,dSocdt_h5_day_minus2,629,-1.07190001,dSocdt,2
17,0,0,0,dSocdt_h19_day_minus1,695,-1.16079998,dSocdt,1
17,0,1,1,Soc_h10_day_minus1,710,2.92840004,Soc,1
17,0,2,1,dSocdt_h8_day_minus1,684,-0.524299979,dSocdt,1
17,1,0,0,dSocdt_h19_day_minus1,695,-1.16079998,dSocdt,1
17,1,1,1,dSocdt_h15_day_minus1,691,-10.1099005,dSocdt,1
17,1,2,1,dSocdt_h8_day_minus1,684,-0.524299979,dSocdt,1
17,2,0,0,dSocdt_h19_day_minus1,695,-1.16079998,dSocdt,1
17,2,1,1,Soc_h10_day_minus1,710,2.92840004,Soc,1
17,2,2,1,dSocdt_h8_day_minus1,684,-0.524299979,dSocdt,1
17,3,0,0,dSocdt_h19_day_minus1,695,-2.95779991,dSocdt,1
17,3,1,1,dSocdt_h17_day_minus1,693,-16.1056995,dSocdt,1
17,3,2,1,dSocdt_h23_day_minus1,699,-0.687699974,dSocdt,1
17,4,0,0,dSocdt_h19_day_minus1,695,-2.95779991,dSocdt,1
17,4,1,1,dSocdt_h17_day_minus1,693,-16.1056995,dSocdt,1
17,4,2,1,dSocdt_h20_day_minus1,696,-1.15799999,dSocdt,1
17,5,0,0,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
17,5,1,1,dSocdt_h15_day_minus1,691,-9.84560013,dSocdt,1
17,5,2,1,dSocdt_h12_day_minus1,688,-2.53390002,dSocdt,1
17,6,0,0,dSocdt_h19_day_minus1,695,-2.95779991,dSocdt,1
17,6,1,1,Soc_h13_day_minus3,609,82.7480011,Soc,3
17,6,2,1,dSocdt_h17_day_minus1,693,-0.686999977,dSocdt,1
17,7,0,0,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
17,7,1,1,dSocdt_h19_day_minus3,591,-8.40639973,dSocdt,3
17,7,2,1,dSocdt_h12_day_minus1,688,-2.53390002,dSocdt,1
17,8,0,0,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
17,8,1,1,dSocdt_h15_day_minus1,691,-9.84560013,dSocdt,1
17,8,2,1,dSocdt_h14_day_minus1,690,-2.28320003,dSocdt,1
17,9,0,0,dSocdt_h19_day_minus1,695,-2.95779991,dSocdt,1
17,9,1,1,dSocdt_h15_day_minus1,691,-10.1099005,dSocdt,1
17,9,2,1,dSocdt_h13_day_minus2,637,-3.69210005,dSocdt,2
17,10,0,0,dSocdt_h16_day_minus1,692,-1.28929996,dSocdt,1
17,10,1,1,dSocdt_h14_day_minus2,638,-9.39190006,dSocdt,2
17,10,2,1,dSocdt_h3_day_minus1,679,-0.517799973,dSocdt,1
17,11,0,0,dSocdt_h19_day_minus1,695,-2.95779991,dSocdt,1
17,11,1,1,dSocdt_h17_day_minus1,693,-16.1056995,dSocdt,1
17,11,2,1,dSocdt_h13_day_minus2,637,-3.69210005,dSocdt,2
17,12,0,0,dSocdt_h20_day_minus1,696,-2.19659996,dSocdt,1
17,12,1,1,dSocdt_h19_day_minus3,591,-7.02820015,dSocdt,3
17,12,2,1,dSocdt_h12_day_minus1,688,-5.42229986,dSocdt,1
17,13,0,0,dSocdt_h19_day_minus1,695,-2.99860001,dSocdt,1
17,13,1,1,dSocdt_h17_day_minus1,693,-16.1056995,dSocdt,1
17,13,2,1,dSocdt_h23_day_minus1,699,-0.687699974,dSocdt,1
17,14,0,0,dSocdt_h16_day_minus1,692,-1.28929996,dSocdt,1
17,14,1,1,dSocdt_h20_day_minus1,696,-10.8079004,dSocdt,1
17,14,2,1,dSocdt_h9_day_minus1,685,-5.40770006,dSocdt,1
17,15,0,0,dSocdt_h19_day_minus1,695,-2.99860001,dSocdt,1
17,15,1,1,dSocdt_h8_day_minus5,476,-4.0310998,dSocdt,5
17,15,2,1,dSocdt_h13_day_minus2,637,-3.69210005,dSocdt,2
17,16,0,0,dSocdt_h20_day_minus1,696,-1.35950005,dSocdt,1
17,16,1,1,dSocdt_h15_day_minus1,691,-10.1099005,dSocdt,1
17,16,2,1,dSocdt_h12_day_minus1,688,-7.29150009,dSocdt,1
17,17,0,0,dSocdt_h19_day_minus1,695,-4.61210012,dSocdt,1
17,17,1,1,dSocdt_h16_day_minus1,692,-5.01919985,dSocdt,1
17,17,2,1,dSocdt_h7_day_minus1,683,-1.0237,dSocdt,1
17,18,0,0,dSocdt_h7_day_minus2,631,-0.796899974,dSocdt,2
17,18,1,1,dSocdt_h3_day_minus2,627,-1.64240003,dSocdt,2
17,18,2,1,dSocdt_h19_day_minus1,695,-2.99860001,dSocdt,1
17,19,0,0,dSocdt_h7_day_minus2,631,-0.796899974,dSocdt,2
17,19,1,1,dSocdt_h19_day_minus3,591,-7.02820015,dSocdt,3
17,19,2,1,dSocdt_h17_day_minus1,693,-1.43760002,dSocdt,1
17,20,0,0,dSocdt_h17_day_minus1,693,-1.43760002,dSocdt,1
17,20,1,1,Soc_h10_day_minus1,710,2.92840004,Soc,1
17,20,2,1,dSocdt_h21_day_minus1,697,-11.5058002,dSocdt,1
17,21,0,0,dSocdt_h16_day_minus1,692,-1.28929996,dSocdt,1
17,21,1,1,dSocdt_h20_day_minus1,696,-10.8079004,dSocdt,1
17,21,2,1,dSocdt_h7_day_minus3,579,-4.48250008,dSocdt,3
17,22,0,0,dSocdt_h19_day_minus1,695,-4.61210012,dSocdt,1
17,22,1,1,Soc_h17_day_minus1,717,8.84889984,Soc,1
17,22,2,1,dSocdt_h7_day_minus1,683,-1.0237,dSocdt,1
17,23,0,0,dSocdt_h3_day_minus1,679,-0.517799973,dSocdt,1
17,23,1,1,Soc_h13_day_minus3,609,82.7480011,Soc,3
17,23,2,1,dSocdt_h22_day_minus1,698,-1.70710003,dSocdt,1
17,24,0,0,dSocdt_h7_day_minus2,631,-0.796899974,dSocdt,2
17,24,1,1,dSocdt_h2_day_minus3,574,-6.65280008,dSocdt,3
17,24,2,1,dSocdt_h19_day_minus1,695,-2.99860001,dSocdt,1
18,0,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,0,1,1,dSocdt_h15_day_minus1,691,-7.13810015,dSocdt,1
18,0,2,1,dSocdt_h17_day_minus1,693,-4.10610008,dSocdt,1
18,1,0,0,dSocdt_h14_day_minus1,690,-1.69760001,dSocdt,1
18,1,1,1,dSocdt_h15_day_minus1,691,-6.09880018,dSocdt,1
18,1,2,1,dSocdt_h12_day_minus1,688,-0.812399983,dSocdt,1
18,2,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,2,1,1,dSocdt_h16_day_minus1,692,-10.6056995,dSocdt,1
18,2,2,1,dSocdt_h12_day_minus1,688,-7.33379984,dSocdt,1
18,3,0,0,dSocdt_h14_day_minus1,690,-1.69760001,dSocdt,1
18,3,1,1,dSocdt_h21_day_minus3,593,-19.8645992,dSocdt,3
18,3,2,1,dSocdt_h3_day_minus1,679,-0.413899988,dSocdt,1
18,4,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,4,1,1,dSocdt_h16_day_minus1,692,-8.65279961,dSocdt,1
18,4,2,1,dSocdt_h17_day_minus1,693,-4.10610008,dSocdt,1
18,5,0,0,dSocdt_h14_day_minus1,690,-1.69760001,dSocdt,1
18,5,1,1,dSocdt_h15_day_minus1,691,-6.09880018,dSocdt,1
18,5,2,1,dSocdt_h3_day_minus1,679,-0.693700016,dSocdt,1
18,6,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,6,1,1,dSocdt_h15_day_minus1,691,-7.13810015,dSocdt,1
18,6,2,1,dSocdt_h12_day_minus1,688,-7.33379984,dSocdt,1
18,7,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,7,1,1,dSocdt_h12_day_minus7,376,-16.4025993,dSocdt,7
18,7,2,1,dSocdt_h17_day_minus1,693,-4.10610008,dSocdt,1
18,8,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
18,8,1,1,dSocdt_h19_day_minus2,643,-9.57509995,dSocdt,2
18,8,2,1,dSocdt_h12_day_minus1,688,-0.812399983,dSocdt,1
18,9,0,0,dSocdt_h9_day_minus1,685,-0.819800019,dSocdt,1
18,9,1,1,dSocdt_h15_day_minus1,691,-7.26669979,dSocdt,1
18,9,2,1,dSocdt_h20_day_minus1,696,-2.1802001,dSocdt,1
18,10,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
18,10,1,1,dSocdt_h16_day_minus1,692,-9.61550045,dSocdt,1
18,10,2,1,dSocdt_h12_day_minus1,688,-2.53390002,dSocdt,1
18,11,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
18,11,1,1,dSocdt_h19_day_minus2,643,-9.57509995,dSocdt,2
18,11,2,1,dSocdt_h3_day_minus1,679,-0.444299996,dSocdt,1
18,12,0,0,dSocdt_h9_day_minus1,685,-0.819800019,dSocdt,1
18,12,1,1,dSocdt_h15_day_minus1,691,-7.26669979,dSocdt,1
18,12,2,1,dSocdt_h12_day_minus1,688,-0.812399983,dSocdt,1
18,13,0,0,dSocdt_h9_day_minus1,685,-0.87440002,dSocdt,1
18,13,1,1,dSocdt_h17_day_minus1,693,-16.1056995,dSocdt,1
18,13,2,1,dSocdt_h12_day_minus1,688,-0.812399983,dSocdt,1
18,14,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,14,1,1,dSocdt_h15_day_minus1,691,-10.3379002,dSocdt,1
18,14,2,1,dSocdt_h12_day_minus1,688,-7.33379984,dSocdt,1
18,15,0,0,dSocdt_h15_day_minus1,691,-5.55420017,dSocdt,1
18,15,1,1,dSocdt_h10_day_minus6,426,-15.2573004,dSocdt,6
18,15,2,1,dSocdt_h9_day_minus1,685,-0.819800019,dSocdt,1
18,16,0,0,dSocdt_h20_day_minus1,696,-2.14669991,dSocdt,1
18,16,1,1,dSocdt_h15_day_minus1,691,-10.7292004,dSocdt,1
18,16,2,1,dSocdt_h12_day_minus1,688,-7.33379984,dSocdt,1
18,17,0,0,dSocdt_h9_day_minus1,685,-0.819800019,dSocdt,1
18,17,1,1,dSocdt_h10_day_minus2,634,-6.48199987,dSocdt,2
18,17,2,1,dSocdt_h12_day_minus1,688,-0.812399983,dSocdt,1
18,18,0,0,dSocdt_h15_day_minus2,639,-2.04940009,dSocdt,2
18,18,1,1,dSocdt_h19_day_minus2,643,-9.76169968,dSocdt,2
18,18,2,1,dSocdt_h21_day_minus1,697,-0.410400003,dSocdt,1
18,19,0,0,dSocdt_h3_day_minus1,679,-0.812099993,dSocdt,1
18,19,1,1,dSocdt_h17_day_minus1,693,-16.1056995,dSocdt,1
18,19,2,1,Soc_h5_day_minus1,705,97.3554001,Soc,1
18,20,0,0,dSocdt_h15_day_minus1,691,-5.55420017,dSocdt,1
18,20,1,1,dSocdt_h10_day_minus2,634,-16.5018997,dSocdt,2
18,20,2,1,dSocdt_h17_day_minus1,693,-1.49430001,dSocdt,1
18,21,0,0,dSocdt_h19_day_minus2,643,-3.66739988,dSocdt,2
18,21,1,1,dSocdt_h12_day_minus7,376,-11.7237997,dSocdt,7
18,21,2,1,dSocdt_h9_day_minus1,685,-14.5230999,dSocdt,1
18,22,0,0,dSocdt_h15_day_minus1,691,-5.55420017,dSocdt,1
18,22,1,1,dSocdt_h10_day_minus2,634,-16.5018997,dSocdt,2
18,22,2,1,dSocdt_h13_day_minus1,689,-3.35879993,dSocdt,1
18,23,0,0,dSocdt_h9_day_minus1,685,-0.836799979,dSocdt,1
18,23,1,1,dSocdt_h0_day_minus3,572,-16.0421009,dSocdt,3
18,23,2,1,dSocdt_h19_day_minus3,591,-4.86590004,dSocdt,3
18,24,0,0,dSocdt_h3_day_minus1,679,-0.812099993,dSocdt,1
18,24,1,1,dSocdt_h0_day_minus3,572,-16.0421009,dSocdt,3
18,24,2,1,dSocdt_h19_day_minus1,695,-1.48169994,dSocdt,1
19,0,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
19,0,1,1,dSocdt_h20_day_minus1,696,-15.2250996,dSocdt,1
19,0,2,1,dSocdt_h19_day_minus1,695,-2.60150003,dSocdt,1
19,1,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
19,1,1,1,dSocdt_h20_day_minus1,696,-15.2250996,dSocdt,1
19,1,2,1,dSocdt_h19_day_minus1,695,-1.31330001,dSocdt,1
19,2,0,0,dSocdt_h19_day_minus1,695,-2.44269991,dSocdt,1
19,2,1,1,dSocdt_h19_day_minus2,643,-12.8289003,dSocdt,2
19,2,2,1,dSocdt_h21_day_minus1,697,-2.28349996,dSocdt,1
19,3,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
19,3,1,1,dSocdt_h20_day_minus2,644,-14.6322002,dSocdt,2
19,3,2,1,dSocdt_h19_day_minus1,695,-2.89369988,dSocdt,1
19,4,0,0,dSocdt_h14_day_minus1,690,-2.37840009,dSocdt,1
19,4,1,1,dSocdt_h20_day_minus1,696,-15.2250996,dSocdt,1
19,4,2,1,dSocdt_h20_day_minus1,696,-2.03579998,dSocdt,1
19,5,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
19,5,1,1,dSocdt_h20_day_minus1,696,-15.4714003,dSocdt,1
19,5,2,1,dSocdt_h20_day_minus1,696,-2.09369993,dSocdt,1
19,6,0,0,dSocdt_h19_day_minus1,695,-2.44269991,dSocdt,1
19,6,1,1,dSocdt_h0_day_minus3,572,-7.25449991,dSocdt,3
19,6,2,1,dSocdt_h21_day_minus1,697,-1.9878,dSocdt,1
19,7,0,0,dSocdt_h19_day_minus1,695,-2.44269991,dSocdt,1
19,7,1,1,dSocdt_h19_day_minus2,643,-12.8289003,dSocdt,2
19,7,2,1,dSocdt_h21_day_minus1,697,-2.28349996,dSocdt,1
19,8,0,0,dSocdt_h14_day_minus1,690,-2.41709995,dSocdt,1
19,8,1,1,dSocdt_h20_day_minus1,696,-15.2250996,dSocdt,1
19,8,2,1,dSocdt_h20_day_minus1,696,-2.09369993,dSocdt,1
19,9,0,0,dSocdt_h14_day_minus1,690,-2.41709995,dSocdt,1
19,9,1,1,dSocdt_h14_day_minus1,690,-8.17140007,dSocdt,1
19,9,2,1,dSocdt_h5_day_minus1,681,-0.410400003,dSocdt,1
19,10,0,0,dSocdt_h21_day_minus1,697,-7.19089985,dSocdt,1
19,10,1,1,dSocdt_h5_day_minus1,681,-0.963500023,dSocdt,1
19,10,2,1,dSocdt_h16_day_minus1,692,-0.962000012,dSocdt,1
19,11,0,0,dSocdt_h14_day_minus1,690,-2.31340003,dSocdt,1
19,11,1,1,dSocdt_h20_day_minus1,696,-15.4714003,dSocdt,1
19,11,2,1,dSocdt_h19_day_minus1,695,-2.89369988,dSocdt,1
19,12,0,0,dSocdt_h21_day_minus1,697,-7.19089985,dSocdt,1
19,12,1,1,dSocdt_h19_day_minus5,487,-11.9989996,dSocdt,5
19,12,2,1,dSocdt_h16_day_minus1,692,-1.02409995,dSocdt,1
19,13,0,0,dSocdt_h14_day_minus1,690,-2.45689988,dSocdt,1
19,13,1,1,dSocdt_h22_day_minus1,698,-16.8915997,dSocdt,1
19,13,2,1,dSocdt_h3_day_minus1,679,-0.413899988,dSocdt,1
19,14,0,0,dSocdt_h21_day_minus1,697,-7.19089985,dSocdt,1
19,14,1,1,dSocdt_h20_day_minus3,592,-14.6322002,dSocdt,3
19,14,2,1,dSocdt_h16_day_minus1,692,-0.962000012,dSocdt,1
19,15,0,0,dSocdt_h14_day_minus1,690,-2.45689988,dSocdt,1
19,15,1,1,dSocdt_h20_day_minus2,644,-14.6322002,dSocdt,2
19,15,2,1,dSocdt_h12_day_minus2,636,-13.9039001,dSocdt,2
19,16,0,0,dSocdt_h21_day_minus1,697,-7.19089985,dSocdt,1
19,16,1,1,dSocdt_h19_day_minus5,487,-11.9989996,dSocdt,5
19,16,2,1,dSocdt_h9_day_minus1,685,-0.959399998,dSocdt,1
19,17,0,0,dSocdt_h5_day_minus1,681,-0.963500023,dSocdt,1
19,17,1,1,dSocdt_h21_day_minus1,697,-7.19089985,dSocdt,1
19,17,2,1,dSocdt_h11_day_minus1,687,-1.91849995,dSocdt,1
19,18,0,0,dSocdt_h14_day_minus1,690,-8.17140007,dSocdt,1
19,18,1,1,dSocdt_h22_day_minus1,698,-17.5846004,dSocdt,1
19,18,2,1,dSocdt_h18_day_minus1,694,-0.574299991,dSocdt,1
19,19,0,0,dSocdt_h6_day_minus1,682,-0.929499984,dSocdt,1
19,19,1,1,dSocdt_h14_day_minus3,586,-9.82660007,dSocdt,3
19,19,2,1,dSocdt_h17_day_minus1,693,-0.574299991,dSocdt,1
19,20,0,0,dSocdt_h5_day_minus1,681,-0.998300016,dSocdt,1
19,20,1,1,dSocdt_h16_day_minus7,380,-12.0157003,dSocdt,7
19,20,2,1,dSocdt_h12_day_minus2,636,-16.4025993,dSocdt,2
19,21,0,0,dSocdt_h21_day_minus1,697,-7.19089985,dSocdt,1
19,21,1,1,dSocdt_h20_day_minus5,488,-20.8064995,dSocdt,5
19,21,2,1,dSocdt_h16_day_minus1,692,-2.28509998,dSocdt,1
19,22,0,0,dSocdt_h22_day_minus2,646,-7.77640009,dSocdt,2
19,22,1,1,Soc_h22_day_minus5,514,87.1427994,Soc,5
19,22,2,1,dSocdt_h13_day_minus2,637,-8.8828001,dSocdt,2
19,23,0,0,dSocdt_h14_day_minus1,690,-8.17140007,dSocdt,1
19,23,1,1,day_day_minus2,673,30.0,Date,2
19,23,2,1,dSocdt_h21_day_minus1,697,-2.10899997,dSocdt,1
19,24,0,0,dSocdt_h20_day_minus1,696,-9.49629974,dSocdt,1
19,24,1,1,Soc_h13_day_minus5,505,92.1958008,Soc,5
19,24,2,1,dSocdt_h15_day_minus1,691,-5.58710003,dSocdt,1
20,0,0,0,dSocdt_h19_day_minus1,695,-2.81579995,dSocdt,1
20,0,1,1,dSocdt_h20_day_minus1,696,-12.3331003,dSocdt,1
20,0,2,1,dSocdt_h14_day_minus1,690,-2.37840009,dSocdt,1
20,1,0,0,dSocdt_h20_day_minus1,696,-2.1802001,dSocdt,1
